FICHE;DATE;ZONE;NUMECH;MP4;P9_PREF;MP5;MP6;MP7;MP8;MP9;MP10;MP11;MP12;MP13;MP14;MP15;MP16;MP17;MP18;M1;M2;M3;M4;M5;M6;M7_1;M8_1;M9_1;M10_1;M11_1;M12_1;M13_1;M7_2;M8_2;M9_2;M10_2;M11_2;M12_2;M13_2;M7_3;M8_3;M9_3;M10_3;M11_3;M12_3;M13_3;M7_4;M8_4;M9_4;M10_4;M11_4;M12_4;M13_4;COEM
1 ;170409;024007;117;4;7;03;00;00;00;00;03;1;01;01;02;00;1;7;085;3;1;1;3;2;1;1;1;1998;11;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;052.023
1 ;170409;024007;119;4;2;06;02;04;00;00;00;1;01;01;02;02;1;2;071;4;2;1;3;1;1;1;1;2005;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;052.023
1 ;050209;024007;123;3;7;04;01;00;00;00;03;0;01;01;02;01;1;7;079;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;052.023
1 ;080409;024007;126;2;1;03;00;00;00;03;00;1;01;00;01;00;1;1;056;4;4;2; ;2;1;1;1;1998;09;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;066.897
1 ;100209;024007;127;1;1;06;00;04;00;00;02;1;01;01;02;00;2;8;055;4;5;1;3;2;1;1;1;1993;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;052.023
1 ;120209;024007;132;3;8;03;03;00;00;00;00;0;00;01;01;04;2;8;085;1;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;066.897
1 ;060109;025001;030;1;1;02;00;02;00;00;00;2;00;02;02;00;2;1;044;4;1;1;3;1;2;1;3;1988;06;1;1;2;1;1;1992;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;200109;025001;064;1;1;02;00;02;00;00;00;1;00;01;01;00;2;1;038;4;4;1;3;1;1;1;3;2004;04;1;1;4; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;050209;025001;069;3;1;06;00;06;00;00;00;1;01;01;02;00;2;1;056;1;1;1;4;1;1;1;1;1998;06;4;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;060109;025001;100;1;1;04;00;04;00;00;00;1;00;01;01;00;2;1;058;4;4;2; ;1;1;1;1;2003;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;040209;025001;102;2;7;03;00;00;00;00;03;1;00;01;01;00;2;7;084;4;1;2; ;2;1;1;1;1998;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;270109;025001;133;1;7;12;00;12;00;00;00;2;01;01;02;00;1;7;076;4;1;1;3;1;2;1;1;2007;05;1;1;2;1;2;1988;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;310309;025001;160;1;7;16;04;08;00;00;04;2;01;01;02;04;1;7;076;4;4;1;4;2;2;1;1;2007;05;1;1;3;1;2;1985;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;111208;025002;062;3;1;07;02;05;00;00;00;1;01;01;02;02;1;1;030;4;4;1;3;1;1;1;3;2002;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;191208;025002;084;4;1;06;02;04;00;00;00;1;01;02;03;02;2;5;018;4;1;1;3;1;1;1;1;1997;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;110209;025002;113;2;7;00;00;00;00;00;00;0;00;01;01;00;2;7;081;4;1;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;220109;025002;117;3;1;08;00;04;00;00;04;1;01;00;01;00;1;1;038;4;2;2; ;2;1;3;2;1998;07;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;140309;025002;124;5;1;07;00;03;00;00;04;1;01;01;02;00;1;1;061;4;1;1;2;1;1;1;1;1998;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;140209;025002;129;5;9;02;02;00;00;00;00;0;00;01;01;02;2;9;059;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;170109;025002;139;5;1;24;02;08;00;00;14;1;02;02;03;02;1;1;035;4;2;1;3;1;1;1;1;2000;07;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;100209;025002;150;1;1;16;02;02;00;00;12;1;02;02;04;02;1;1;044;4;4;1;1;1;1;3;3;2004;06;2;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;160109;025003;009;4;1;06;04;02;00;00;00;1;02;00;02;04;1;1;040;4;1;2; ;2;1;1;1;2008;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;260309;025003;095;3;1;04;00;04;00;00;00;1;01;01;02;00;2;1;024;3;4;1;4;1;1;1;1;2000;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;140209;025003;118;5;1;10;00;06;00;02;02;2;00;01;01;00;2;1;054;4;1;1;4;1;2;1;3;1992;05;1;2;2;1;3;2005;03;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;270309;025004;004;4;1;12;01;05;00;04;02;2;02;02;04;01;2;4;019;1;1;1;3;1;2;1;1;1996;04;1;1;2;1;3;2004;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;221008;025004;006;2;7;18;02;00;00;00;16;1;01;01;02;02;1;7;072;4;1;1;3;1;1;1;1;2000;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;081108;025004;014;5;1;02;00;00;00;00;02;0;00;01;01;00;2;1;065;4;3;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;211008;025004;024;1;7;07;03;00;00;00;04;1;01;01;02;03;1;7;081;4;1;1;3;1;1;1;2;1991;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;170109;025004;045;5;1;10;00;04;00;00;06;2;01;01;02;00;2;1;058;1;4;1;3;1;2;1;3;1991;06;1;2;2;1;3;1993;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;271108;025004;050;3;7;02;00;00;00;00;02;0;01;01;02;00;1;7;076;3;1;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;091208;025004;051;1;7;10;02;04;00;00;04;1;00;01;01;03;2;7;065;4;4;1;3;1;1;1;3;2006;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;051208;025004;059;4;1;04;02;00;00;02;00;0;00;03;03;02;2;1;044;4;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;100209;025004;068;1;7;10;02;04;00;00;04;2;01;01;02;02;1;7;063;4;1;1;3;1;2;1;3;1996;06;1;1;2;1;2;1998;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;111208;025004;072;3;7;02;02;00;00;00;00;0;00;01;01;04;2;7;088;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;171208;025004;083;2;1;02;00;00;00;02;00;1;01;00;01;00;1;1;045;2;1;1; ;1;1;1;1;2002;08;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;130109;025004;085;1;1;02;00;00;00;02;00;1;00;02;02;00;2;1;040;4;4;1;1;1;1;1;3;1991;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;191208;025004;091;4;1;09;01;08;00;00;00;2;01;01;02;01;2;1;048;1;1;1;4;1;2;1;1;1993;02;1;1;3;1;6;1993;03;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;070209;025004;097;5;1;02;00;00;00;00;02;1;00;01;01;00;2;1;050;4;4;1;1;1;1;1;1;2007;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;010409;025004;104;2;1;04;04;00;00;00;00;0;02;01;03;04;2;8;043;3;4;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;240109;025004;111;5;1;05;00;05;00;00;00;1;01;00;01;00;1;1;046;4;4;1;3;2;1;1;1;1996;07;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;310109;025004;125;5;1;16;00;12;00;00;04;2;01;03;04;00;2;2;043;1;4;1;3;1;2;1;1;2001;07;1;1;2;1;1;2005;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;040409;025004;135;5;1;07;03;00;00;00;04;0;01;01;02;03;2;1;018;4;4;1;1;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;110209;025004;140;2;7;15;03;08;00;00;04;1;01;01;02;03;1;7;087;1;1;1;3;1;1;1;3;2006;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;140209;025004;146;5;1;08;00;08;00;00;00;2;01;01;02;00;2;1;024;4;5;1;3;1;2;1;3;2001;05;1;1;2;1;3;2000;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;070209;025004;148;5;1;05;02;00;00;03;00;1;01;01;02;04;1;1;044;4;1;1;3;1;1;1;3;2008;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;110209;025004;151;2;9;04;00;02;00;00;02;0;00;02;02;00;2;9;050;4;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;100309;025004;165;1;7;00;00;00;00;00;00;0;01;01;02;00;2;7;067;2;6;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;170209;025004;168;1;7;03;00;03;00;00;00;0;00;01;01;00;2;7;084;4;4;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;100309;025004;173;1;7;00;00;00;00;00;00;1;00;01;01;00;2;7;084;4;1;1;3;2;1;1;2;2002;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;170309;025004;179;1;7;05;02;02;00;00;01;1;01;00;01;02;1;7;078;4;1;1;3;1;1;1;3;1997;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;291108;025005;019;5;1;07;00;02;00;00;05;1;01;01;02;00;1;6;020;4;1;1;3;1;1;1;3;2002;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;221008;025005;027;2;2;04;03;00;00;00;01;1;01;01;02;03;1;4;023;4;5;1;3;1;1;1;1;2002;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;310109;025005;031;5;7;09;00;04;00;00;05;1;01;01;02;00;2;8;072;3;1;1;4;1;1;1;1;1996;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;310109;025005;063;5;1;14;02;07;00;00;05;2;01;01;02;02;2;1;041;3;1;1;3;1;2;1;1;2000;07;1;2;2;1;1;2006;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;200109;025005;087;1;7;00;00;00;00;00;00;0;00;01;01;00;2;7;080;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;191208;025005;088;4;1;12;00;00;00;06;06;1;02;01;03;00;1;1;044;3;4;1;3;1;1;1;1;1998;08;1;3;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;140109;025005;109;2;1;10;00;04;00;00;06;2;01;02;03;00;2;8;054;3;1;1;3;1;2;1;1;2006;08;1;1;2;1;1;2003;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;210109;025005;126;2;7;00;00;00;00;00;00;1;00;01;01;00;2;7;073;4;1;1;3;2;1;1;1;2004;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;230109;025005;127;4;7;07;00;00;00;00;07;1;01;01;02;00;1;7;065;4;2;1;3;2;1;1;1;2007;05;1;3; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;280109;025005;128;2;1;06;03;00;00;02;01;1;01;02;02;04;1;1;035;4;4;1;3;1;1;1;3;2009;05;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;200109;025005;131;1;1;04;02;00;00;00;02;1;01;01;02;02;2;1;026;4;4;1;3;2;1;1;3;2005;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;310109;025005;141;5;6;02;01;00;00;00;01;0;01;00;01;01;1;6;059;4;1;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;180309;025005;162;2;1;05;02;00;00;00;03;1;01;01;02;02;2;1;049;2;4;1;1;1;1;1;1;1991;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;180209;025005;177;2;6;13;00;02;00;02;09;1;03;01;04;00;2;1;038;4;4;1;4;1;1;1;3;2006;09;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;251108;025006;036;1;7;04;02;02;00;00;00;1;01;01;02;04;1;7;065;4;1;1;3;1;1;1;1;1998;05;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;030209;025006;038;1;1;10;00;02;00;00;08;1;01;03;03;00;2;8;042;3;4;1;1;1;1;1;1;2002;08;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;021208;025006;042;1;2;03;00;03;00;00;00;2;01;00;01;00;1;2;030;3;4;1;3;1;2;1;1;2004;07;1;2;2;1;1;1999;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;090109;025006;048;4;7;04;00;00;00;00;04;1;01;01;02;00;1;7;075;4;1;1;3;1;1;1;3;1998;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;261108;025006;049;2;7;10;02;06;00;00;02;1;01;01;02;04;2;8;075;4;1;1;3;1;1;1;1;2002;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;031208;025006;058;2;7;04;00;00;00;00;04;1;01;01;02;00;1;7;078;4;1;1;3;2;1;1;3;2007;08;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;210109;025006;070;2;7;02;00;00;02;00;00;1;01;01;02;00;1;7;079;4;1;1;3;2;1;1;3;2000;06;1;1;1; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;060109;025006;077;1;6;08;00;03;00;00;05;2;01;00;01;00;1;6;041;4;4;2; ;1;2;1;1;2007;04;1;2;2;3;3;1998;08;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;121208;025006;090;4;1;02;00;02;00;00;00;2;01;03;02;00;2;8;034;4;4;1; ;1;2;1;3;2003;05;1;1;2;1;1;1994;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;130309;025006;099;4;4;04;00;00;00;00;04;0;01;00;01;00;1;4;021;4;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;090109;025006;101;4;7;08;02;00;00;00;06;1;01;01;02;02;2;8;076;4;1;1;3;2;1;1;1;1992;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;240309;025006;114;1;7;06;02;04;00;00;00;1;01;01;02;02;2;8;061;4;1;1;3;1;1;1;1;2007;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;280309;025006;138;5;1;11;01;07;00;00;03;1;01;00;01;01;1;1;046;4;4;2; ;1;1;1;1;2006;06;2;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;280109;025006;145;2;1;08;00;06;00;00;02;2;01;01;02;00;1;1;026;4;4;1;4;1;2;1;1;1999;04;1;1;3;1;1;2007;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;170209;025006;167;1;7;03;00;00;00;00;03;0;00;01;01;00;2;7;081;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;090109;025007;003;4;1;16;04;02;00;00;10;1;01;03;04;04;2;6;037;4;3;1;3;1;1;1;1;2008;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;078.103
1 ;121208;025007;011;4;7;02;00;00;00;00;02;0;00;01;01;00;2;7;083;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;270309;025007;017;4;7;14;09;04;00;00;01;1;01;01;02;09;2;7;067;4;4;2; ;2;1;1;1;2004;06;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;241008;025007;021;4;1;07;00;02;00;00;05;1;01;00;01;00;1;1;029;4;3;1;3;1;1;1;2;2002;04;3;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;270109;025007;025;1;1;04;00;00;00;02;02;0;01;02;02;00;1;1;026;3;4;1;4;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;151108;025007;029;5;7;00;00;00;00;00;00;0;00;01;01;00;2;7;072;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;210109;025007;032;2;6;04;00;00;00;00;04;0;01;01;02;00;2;6;048;4;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;030209;025007;035;1;1;09;00;06;00;00;03;2;01;01;02;00;2;1;044;4;4;1;3;1;2;1;3;2007;05;1;1;2;1;3;2004;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;048.799
1 ;041208;025007;041;3;1;06;02;00;00;04;00;1;01;00;01;02;1;1;024;4;4;1;4;1;1;1;1;2007;05;2;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;101208;025007;057;2;1;02;00;02;00;00;00;1;00;01;01;00;2;1;057;4;1;1;3;1;1;1;1;2006;06;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;290109;025007;078;3;7;02;00;02;00;00;00;1;00;01;01;00;2;7;074;4;1;1;3;2;1;1;1;1997;04;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;210309;025007;086;5;1;06;00;00;00;02;04;1;01;02;03;00;2;5;017;4;4;1;3;1;1;1;3;2000;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;082.055
1 ;080109;025007;098;3;7;00;00;00;00;00;00;0;00;01;01;00;2;7;081;4;1;2; ;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;310109;025007;108;5;7;02;02;00;00;00;00;0;00;01;01;02;2;7;084;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;092.969
1 ;181008;026001;001;5;1;11;02;08;00;00;01;2;01;01;02;03;1;1;032;4;2;1;3;1;2;1;1;2003;04;1;1;2;1;1;2001;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.580
1 ;170109;026001;027;5;7;04;00;00;00;00;04;1;01;00;01;00;1;7;071;4;1;1;3;2;1;1;1;1992;07;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;271108;026001;033;3;1;02;00;02;00;00;00;1;00;01;01;00;2;1;049;4;2;1;3;1;1;1;1;2004;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;021208;026001;039;1;1;09;02;07;00;00;00;1;00;02;02;02;2;1;042;4;3;1;4;1;1;1;2;1991;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.580
1 ;061208;026001;040;5;1;03;00;00;00;03;00;0;01;00;01;00;1;1;030;4;3;1;4;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;031208;026001;044;2;7;11;02;02;00;00;07;1;01;01;02;02;2;7;068;4;1;1;3;2;1;1;1;2001;04;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.580
1 ;100109;026001;065;5;6;05;01;01;00;00;03;1;01;01;02;01;1;6;051;4;1;1;3;2;1;1;3;1996;07;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;053.580
1 ;190309;026001;122;3;7;05;00;00;00;00;05;0;01;00;01;00;1;7;091;4;4;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;191108;026002;009;2;7;02;00;02;00;00;00;0;01;00;01;00;1;7;095;4;1;1;1;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;121208;026002;014;4;6;03;00;03;00;00;00;2;00;01;01;00;2;6;036;4;1;1;3;1;2;1;1;1998;05;1;2;2;1;1;2006;05;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;061208;026002;020;5;1;05;00;00;00;05;00;0;01;00;01;00;1;1;038;3;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;031208;026002;029;2;3;08;02;00;02;02;02;1;02;01;02;04;2;1;029;4;1;1;3;1;1;1;3;2001;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;070.743
1 ;220109;026002;074;3;1;02;02;00;00;00;00;1;01;00;01;02;1;1;025;4;4;1;4;1;1;1;3;2002;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;070209;026002;079;5;1;12;02;00;00;00;10;1;01;02;03;02;1;1;045;4;5;1;3;1;1;1;3;1996;06;1;2;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;070.743
1 ;171208;026002;080;2;7;00;00;00;00;00;00;0;00;01;01;00;2;7;093;4;1;1;3;2;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;210109;026002;081;2;1;15;02;08;00;00;05;2;03;01;04;03;2;1;043;4;2;1;3;1;2;1;3;1994;05;1;1;2;1;1;1991;04;1;1;2; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;057.696
1 ;060109;026002;082;1;7;02;00;00;00;00;02;0;00;01;01;00;2;7;077;4;4;1;3;1;0; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;094.402
1 ;150109;026002;091;3;2;18;00;15;00;02;01;1;01;02;03;00;2;2;042;4;1;1;4;1;1;1;1;2006;05;1;1;3; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ; ; ;    ;  ; ; ; ;070.743
