reporting country,secondary country,time,value
TCD,MYS,2011,99
TCD,MYS,2012,128
TCD,MYS,2013,193
TCD,MYS,2014,259
TCD,MYS,2015,159
TCD,MYS,2016,86
TCD,NAM,2011,35
TCD,NAM,2012,15
TCD,NAM,2013,34
TCD,NAM,2014,69
TCD,NAM,2015,37
TCD,NAM,2016,45
TCD,NER,2011,1339
TCD,NER,2012,1616
TCD,NER,2013,2390
TCD,NER,2014,3028
TCD,NER,2015,3194
TCD,NER,2016,2966
TCD,NGA,2011,7337
TCD,NGA,2012,9749
TCD,NGA,2013,3115
TCD,NGA,2014,2467
TCD,NGA,2015,2873
TCD,NGA,2016,3454
TCD,NIC,2011,1
TCD,NIC,2012,0
TCD,NIC,2013,0
TCD,NIC,2014,0
TCD,NIC,2015,0
TCD,NIC,2016,1
TCD,NIU,2011,0
TCD,NIU,2012,0
TCD,NIU,2013,0
TCD,NIU,2014,0
TCD,NIU,2015,0
TCD,NIU,2016,0
TCD,NLD,2011,332
TCD,NLD,2012,282
TCD,NLD,2013,296
TCD,NLD,2014,423
TCD,NLD,2015,492
TCD,NLD,2016,366
TCD,NOR,2011,41
TCD,NOR,2012,51
TCD,NOR,2013,47
TCD,NOR,2014,60
TCD,NOR,2015,59
TCD,NOR,2016,50
TCD,NPL,2011,32
TCD,NPL,2012,10
TCD,NPL,2013,1
TCD,NPL,2014,9
TCD,NPL,2015,11
TCD,NPL,2016,8
TCD,NRU,2011,0
TCD,NRU,2012,0
TCD,NRU,2013,0
TCD,NRU,2014,0
TCD,NRU,2015,0
TCD,NRU,2016,0
TCD,NZL,2011,8
TCD,NZL,2012,17
TCD,NZL,2013,16
TCD,NZL,2014,16
TCD,NZL,2015,11
TCD,NZL,2016,3
TCD,OMN,2011,14
TCD,OMN,2012,62
TCD,OMN,2013,82
TCD,OMN,2014,94
TCD,OMN,2015,63
TCD,OMN,2016,37
TCD,PAK,2011,186
TCD,PAK,2012,170
TCD,PAK,2013,194
TCD,PAK,2014,272
TCD,PAK,2015,216
TCD,PAK,2016,125
TCD,PAN,2011,6
TCD,PAN,2012,4
TCD,PAN,2013,1
TCD,PAN,2014,8
TCD,PAN,2015,10
TCD,PAN,2016,5
TCD,PER,2011,4
TCD,PER,2012,5
TCD,PER,2013,5
TCD,PER,2014,15
TCD,PER,2015,20
TCD,PER,2016,15
TCD,PHL,2011,249
TCD,PHL,2012,204
TCD,PHL,2013,223
TCD,PHL,2014,352
TCD,PHL,2015,403
TCD,PHL,2016,402
TCD,PLW,2011,0
TCD,PLW,2012,0
TCD,PLW,2013,0
TCD,PLW,2014,0
TCD,PLW,2015,0
TCD,PLW,2016,0
TCD,PNG,2011,0
TCD,PNG,2012,1
TCD,PNG,2013,0
TCD,PNG,2014,0
TCD,PNG,2015,2
TCD,PNG,2016,2
TCD,POL,2011,43
TCD,POL,2012,49
TCD,POL,2013,47
TCD,POL,2014,107
TCD,POL,2015,101
TCD,POL,2016,175
TCD,PRK,2011,0
TCD,PRK,2012,0
TCD,PRK,2013,0
TCD,PRK,2014,0
TCD,PRK,2015,0
TCD,PRK,2016,0
TCD,PRT,2011,115
TCD,PRT,2012,76
TCD,PRT,2013,95
TCD,PRT,2014,198
TCD,PRT,2015,253
TCD,PRT,2016,193
TCD,PRY,2011,0
TCD,PRY,2012,0
TCD,PRY,2013,0
TCD,PRY,2014,0
TCD,PRY,2015,0
TCD,PRY,2016,0
TCD,PSE,2011,0
TCD,PSE,2012,0
TCD,PSE,2013,0
TCD,PSE,2014,0
TCD,PSE,2015,0
TCD,PSE,2016,0
TCD,QAT,2011,60
TCD,QAT,2012,99
TCD,QAT,2013,149
TCD,QAT,2014,167
TCD,QAT,2015,154
TCD,QAT,2016,151
TCD,ROU,2011,32
TCD,ROU,2012,58
TCD,ROU,2013,129
TCD,ROU,2014,263
TCD,ROU,2015,215
TCD,ROU,2016,149
TCD,RUS,2011,244
TCD,RUS,2012,243
TCD,RUS,2013,329
TCD,RUS,2014,509
TCD,RUS,2015,434
TCD,RUS,2016,195
TCD,RWA,2011,521
TCD,RWA,2012,470
TCD,RWA,2013,532
TCD,RWA,2014,560
TCD,RWA,2015,661
TCD,RWA,2016,625
TCD,SAU,2011,4359
TCD,SAU,2012,2572
TCD,SAU,2013,2659
TCD,SAU,2014,3602
TCD,SAU,2015,4242
TCD,SAU,2016,4746
TCD,SDN,2011,9544
TCD,SDN,2012,16537
TCD,SDN,2013,10711
TCD,SDN,2014,11318
TCD,SDN,2015,17776
TCD,SDN,2016,3636
TCD,SEN,2011,3131
TCD,SEN,2012,3038
TCD,SEN,2013,4041
TCD,SEN,2014,4592
TCD,SEN,2015,5682
TCD,SEN,2016,5559
TCD,SGP,2011,35
TCD,SGP,2012,27
TCD,SGP,2013,39
TCD,SGP,2014,55
TCD,SGP,2015,46
TCD,SGP,2016,19
TCD,SLB,2011,0
TCD,SLB,2012,0
TCD,SLB,2013,0
TCD,SLB,2014,0
TCD,SLB,2015,0
TCD,SLB,2016,0
TCD,SLE,2011,83
TCD,SLE,2012,128
TCD,SLE,2013,38
TCD,SLE,2014,45
TCD,SLE,2015,19
TCD,SLE,2016,30
TCD,SLV,2011,0
TCD,SLV,2012,1
TCD,SLV,2013,0
TCD,SLV,2014,1
TCD,SLV,2015,4
TCD,SLV,2016,1
TCD,SMR,2011,0
TCD,SMR,2012,0
TCD,SMR,2013,0
TCD,SMR,2014,0
TCD,SMR,2015,0
TCD,SMR,2016,0
TCD,SOM,2011,0
TCD,SOM,2012,7
TCD,SOM,2013,8
TCD,SOM,2014,11
TCD,SOM,2015,7
TCD,SOM,2016,1
TCD,STP,2011,0
TCD,STP,2012,0
TCD,STP,2013,0
TCD,STP,2014,16
TCD,STP,2015,20
TCD,STP,2016,17
TCD,SUR,2011,0
TCD,SUR,2012,1
TCD,SUR,2013,1
TCD,SUR,2014,0
TCD,SUR,2015,0
TCD,SUR,2016,0
TCD,SVK,2011,0
TCD,SVK,2012,0
TCD,SVK,2013,1
TCD,SVK,2014,1
TCD,SVK,2015,0
TCD,SVK,2016,2
TCD,SVN,2011,2
TCD,SVN,2012,0
TCD,SVN,2013,1
TCD,SVN,2014,3
TCD,SVN,2015,5
TCD,SVN,2016,3
TCD,SWE,2011,90
TCD,SWE,2012,80
TCD,SWE,2013,100
TCD,SWE,2014,150
TCD,SWE,2015,170
TCD,SWE,2016,102
TCD,SWZ,2011,4
TCD,SWZ,2012,8
TCD,SWZ,2013,10
TCD,SWZ,2014,11
TCD,SWZ,2015,0
TCD,SWZ,2016,0
TCD,SYC,2011,8
TCD,SYC,2012,24
TCD,SYC,2013,32
TCD,SYC,2014,20
TCD,SYC,2015,25
TCD,SYC,2016,16
TCD,SYR,2011,25
TCD,SYR,2012,21
TCD,SYR,2013,3
TCD,SYR,2014,0
TCD,SYR,2015,0
TCD,SYR,2016,0
TCD,TCA,2011,0
TCD,TCA,2012,0
TCD,TCA,2013,0
TCD,TCA,2014,0
TCD,TCA,2015,0
TCD,TCA,2016,0
TCD,TGO,2011,2542
TCD,TGO,2012,1828
TCD,TGO,2013,2082
TCD,TGO,2014,2022
TCD,TGO,2015,2340
TCD,TGO,2016,2770
TCD,THA,2011,936
TCD,THA,2012,883
TCD,THA,2013,1022
TCD,THA,2014,1109
TCD,THA,2015,739
TCD,THA,2016,286
TCD,TJK,2011,0
TCD,TJK,2012,1
TCD,TJK,2013,4
TCD,TJK,2014,0
TCD,TJK,2015,3
TCD,TJK,2016,1
TCD,TKM,2011,2
TCD,TKM,2012,2
TCD,TKM,2013,1
TCD,TKM,2014,0
TCD,TKM,2015,0
TCD,TKM,2016,0
TCD,TLS,2011,0
TCD,TLS,2012,0
TCD,TLS,2013,0
TCD,TLS,2014,0
TCD,TLS,2015,0
TCD,TLS,2016,0
TCD,TON,2011,0
TCD,TON,2012,0
TCD,TON,2013,0
TCD,TON,2014,0
TCD,TON,2015,0
TCD,TON,2016,0
TCD,TTO,2011,24
TCD,TTO,2012,19
TCD,TTO,2013,23
TCD,TTO,2014,46
TCD,TTO,2015,45
TCD,TTO,2016,9
TCD,TUN,2011,1441
TCD,TUN,2012,2413
TCD,TUN,2013,2836
TCD,TUN,2014,3892
TCD,TUN,2015,4750
TCD,TUN,2016,3340
TCD,TUR,2011,243
TCD,TUR,2012,418
TCD,TUR,2013,948
TCD,TUR,2014,3441
TCD,TUR,2015,3595
TCD,TUR,2016,2642
TCD,TUV,2011,0
TCD,TUV,2012,0
TCD,TUV,2013,0
TCD,TUV,2014,0
TCD,TUV,2015,0
TCD,TUV,2016,0
TCD,TZA,2011,388
TCD,TZA,2012,397
TCD,TZA,2013,328
TCD,TZA,2014,364
TCD,TZA,2015,371
TCD,TZA,2016,344
TCD,UGA,2011,499
TCD,UGA,2012,377
TCD,UGA,2013,491
TCD,UGA,2014,562
TCD,UGA,2015,623
TCD,UGA,2016,726
TCD,UKR,2011,90
TCD,UKR,2012,48
TCD,UKR,2013,110
TCD,UKR,2014,127
TCD,UKR,2015,161
TCD,UKR,2016,159
TCD,URY,2011,4
TCD,URY,2012,3
TCD,URY,2013,2
TCD,URY,2014,4
TCD,URY,2015,6
TCD,URY,2016,0
TCD,USA,2011,3356
TCD,USA,2012,2858
TCD,USA,2013,3231
TCD,USA,2014,4284
TCD,USA,2015,4719
TCD,USA,2016,4860
TCD,UZB,2011,1
TCD,UZB,2012,2
TCD,UZB,2013,0
TCD,UZB,2014,4
TCD,UZB,2015,10
TCD,UZB,2016,2
TCD,VCT,2011,0
TCD,VCT,2012,0
TCD,VCT,2013,0
TCD,VCT,2014,0
TCD,VCT,2015,0
TCD,VCT,2016,0
TCD,VEN,2011,59
TCD,VEN,2012,44
TCD,VEN,2013,50
TCD,VEN,2014,56
TCD,VEN,2015,45
TCD,VEN,2016,21
TCD,VGB,2011,0
TCD,VGB,2012,0
TCD,VGB,2013,0
TCD,VGB,2014,0
TCD,VGB,2015,0
TCD,VGB,2016,0
TCD,VNM,2011,2
TCD,VNM,2012,19
TCD,VNM,2013,48
TCD,VNM,2014,20
TCD,VNM,2015,16
TCD,VNM,2016,9
TCD,VUT,2011,0
TCD,VUT,2012,2
TCD,VUT,2013,0
TCD,VUT,2014,0
TCD,VUT,2015,0
TCD,VUT,2016,0
TCD,WSM,2011,0
TCD,WSM,2012,0
TCD,WSM,2013,0
TCD,WSM,2014,0
TCD,WSM,2015,0
TCD,WSM,2016,0
TCD,YEM,2011,75
TCD,YEM,2012,27
TCD,YEM,2013,107
TCD,YEM,2014,85
TCD,YEM,2015,15
TCD,YEM,2016,0
TCD,ZAF,2011,1236
TCD,ZAF,2012,1162
TCD,ZAF,2013,1660
TCD,ZAF,2014,1873
TCD,ZAF,2015,1650
TCD,ZAF,2016,1321
TCD,ZMB,2011,55
TCD,ZMB,2012,69
TCD,ZMB,2013,89
TCD,ZMB,2014,53
TCD,ZMB,2015,141
TCD,ZMB,2016,119
TCD,ZWE,2011,24
TCD,ZWE,2012,41
TCD,ZWE,2013,58
TCD,ZWE,2014,46
TCD,ZWE,2015,80
TCD,ZWE,2016,78
TGO,AFG,2011,0
TGO,AFG,2012,3
TGO,AFG,2013,5
TGO,AFG,2014,2
TGO,AFG,2015,4
TGO,AFG,2016,6
TGO,AGO,2011,175
TGO,AGO,2012,100
TGO,AGO,2013,54
TGO,AGO,2014,98
TGO,AGO,2015,71
TGO,AGO,2016,71
TGO,ALB,2011,1
TGO,ALB,2012,0
TGO,ALB,2013,2
TGO,ALB,2014,2
TGO,ALB,2015,4
TGO,ALB,2016,5
TGO,AND,2011,0
TGO,AND,2012,0
TGO,AND,2013,0
TGO,AND,2014,0
TGO,AND,2015,0
TGO,AND,2016,0
TGO,ARE,2011,1356
TGO,ARE,2012,943
TGO,ARE,2013,650
TGO,ARE,2014,744
TGO,ARE,2015,892
TGO,ARE,2016,1152
TGO,ARG,2011,7
TGO,ARG,2012,9
TGO,ARG,2013,9
TGO,ARG,2014,11
TGO,ARG,2015,11
TGO,ARG,2016,11
TGO,ARM,2011,1
TGO,ARM,2012,1
TGO,ARM,2013,1
TGO,ARM,2014,1
TGO,ARM,2015,3
TGO,ARM,2016,8
TGO,ATG,2011,0
TGO,ATG,2012,1
TGO,ATG,2013,3
TGO,ATG,2014,0
TGO,ATG,2015,1
TGO,ATG,2016,4
TGO,AUS,2011,40
TGO,AUS,2012,70
TGO,AUS,2013,78
TGO,AUS,2014,38
TGO,AUS,2015,37
TGO,AUS,2016,35
TGO,AUT,2011,219
TGO,AUT,2012,261
TGO,AUT,2013,216
TGO,AUT,2014,205
TGO,AUT,2015,162
TGO,AUT,2016,237
TGO,AZE,2011,3
TGO,AZE,2012,4
TGO,AZE,2013,3
TGO,AZE,2014,3
TGO,AZE,2015,2
TGO,AZE,2016,9
TGO,BDI,2011,321
TGO,BDI,2012,212
TGO,BDI,2013,123
TGO,BDI,2014,145
TGO,BDI,2015,145
TGO,BDI,2016,183
TGO,BEL,2011,11251
TGO,BEL,2012,6455
TGO,BEL,2013,6267
TGO,BEL,2014,6478
TGO,BEL,2015,6765
TGO,BEL,2016,6184
TGO,BEN,2011,24450
TGO,BEN,2012,25617
TGO,BEN,2013,32620
TGO,BEN,2014,4095
TGO,BEN,2015,31471
TGO,BEN,2016,33699
TGO,BFA,2011,28457
TGO,BFA,2012,23404
TGO,BFA,2013,25232
TGO,BFA,2014,23814
TGO,BFA,2015,23553
TGO,BFA,2016,20840
TGO,BGD,2011,14
TGO,BGD,2012,11
TGO,BGD,2013,15
TGO,BGD,2014,43
TGO,BGD,2015,25
TGO,BGD,2016,27
TGO,BGR,2011,31
TGO,BGR,2012,32
TGO,BGR,2013,41
TGO,BGR,2014,77
TGO,BGR,2015,61
TGO,BGR,2016,79
TGO,BHR,2011,11
TGO,BHR,2012,4
TGO,BHR,2013,2
TGO,BHR,2014,8
TGO,BHR,2015,6
TGO,BHR,2016,9
TGO,BHS,2011,0
TGO,BHS,2012,1
TGO,BHS,2013,1
TGO,BHS,2014,1
TGO,BHS,2015,3
TGO,BHS,2016,1
TGO,BIH,2011,0
TGO,BIH,2012,0
TGO,BIH,2013,1
TGO,BIH,2014,1
TGO,BIH,2015,0
TGO,BIH,2016,0
TGO,BLR,2011,4
TGO,BLR,2012,10
TGO,BLR,2013,6
TGO,BLR,2014,14
TGO,BLR,2015,10
TGO,BLR,2016,8
TGO,BLZ,2011,0
TGO,BLZ,2012,0
TGO,BLZ,2013,0
TGO,BLZ,2014,0
TGO,BLZ,2015,0
TGO,BLZ,2016,0
TGO,BMU,2011,0
TGO,BMU,2012,0
TGO,BMU,2013,0
TGO,BMU,2014,0
TGO,BMU,2015,0
TGO,BMU,2016,2
TGO,BOL,2011,2
TGO,BOL,2012,7
TGO,BOL,2013,11
TGO,BOL,2014,11
TGO,BOL,2015,2
TGO,BOL,2016,30
TGO,BRA,2011,145
TGO,BRA,2012,169
TGO,BRA,2013,860
TGO,BRA,2014,1840
TGO,BRA,2015,1399
TGO,BRA,2016,1113
TGO,BRB,2011,1
TGO,BRB,2012,1
TGO,BRB,2013,1
TGO,BRB,2014,1
TGO,BRB,2015,2
TGO,BRB,2016,0
TGO,BRN,2011,0
TGO,BRN,2012,0
TGO,BRN,2013,0
TGO,BRN,2014,0
TGO,BRN,2015,0
TGO,BRN,2016,0
TGO,BTN,2011,0
TGO,BTN,2012,0
TGO,BTN,2013,0
TGO,BTN,2014,0
TGO,BTN,2015,0
TGO,BTN,2016,0
TGO,BWA,2011,114
TGO,BWA,2012,43
TGO,BWA,2013,35
TGO,BWA,2014,9
TGO,BWA,2015,39
TGO,BWA,2016,70
TGO,CAF,2011,684
TGO,CAF,2012,342
TGO,CAF,2013,811
TGO,CAF,2014,469
TGO,CAF,2015,718
TGO,CAF,2016,1146
TGO,CAN,2011,1417
TGO,CAN,2012,1354
TGO,CAN,2013,1422
TGO,CAN,2014,1532
TGO,CAN,2015,1542
TGO,CAN,2016,2444
TGO,CHE,2011,2500
TGO,CHE,2012,2486
TGO,CHE,2013,2428
TGO,CHE,2014,2635
TGO,CHE,2015,2848
TGO,CHE,2016,2827
TGO,CHL,2011,2
TGO,CHL,2012,9
TGO,CHL,2013,15
TGO,CHL,2014,8
TGO,CHL,2015,9
TGO,CHL,2016,9
TGO,CHN,2011,3835
TGO,CHN,2012,2925
TGO,CHN,2013,2787
TGO,CHN,2014,3507
TGO,CHN,2015,3438
TGO,CHN,2016,6374
TGO,CIV,2011,16244
TGO,CIV,2012,19860
TGO,CIV,2013,19324
TGO,CIV,2014,23063
TGO,CIV,2015,29736
TGO,CIV,2016,33267
TGO,CMR,2011,7224
TGO,CMR,2012,6395
TGO,CMR,2013,5226
TGO,CMR,2014,6386
TGO,CMR,2015,6296
TGO,CMR,2016,7024
TGO,COD,2011,1698
TGO,COD,2012,907
TGO,COD,2013,874
TGO,COD,2014,810
TGO,COD,2015,859
TGO,COD,2016,1376
TGO,COG,2011,2845
TGO,COG,2012,2414
TGO,COG,2013,2243
TGO,COG,2014,1854
TGO,COG,2015,1875
TGO,COG,2016,2152
TGO,COL,2011,7
TGO,COL,2012,24
TGO,COL,2013,22
TGO,COL,2014,36
TGO,COL,2015,16
TGO,COL,2016,24
TGO,COM,2011,8
TGO,COM,2012,4
TGO,COM,2013,6
TGO,COM,2014,11
TGO,COM,2015,7
TGO,COM,2016,25
TGO,CPV,2011,156
TGO,CPV,2012,136
TGO,CPV,2013,97
TGO,CPV,2014,115
TGO,CPV,2015,119
TGO,CPV,2016,130
TGO,CRI,2011,2
TGO,CRI,2012,1
TGO,CRI,2013,9
TGO,CRI,2014,9
TGO,CRI,2015,4
TGO,CRI,2016,5
TGO,CUB,2011,12
TGO,CUB,2012,35
TGO,CUB,2013,47
TGO,CUB,2014,42
TGO,CUB,2015,25
TGO,CUB,2016,69
TGO,CYM,2011,0
TGO,CYM,2012,0
TGO,CYM,2013,0
TGO,CYM,2014,0
TGO,CYM,2015,0
TGO,CYM,2016,0
TGO,CYP,2011,3
TGO,CYP,2012,8
TGO,CYP,2013,7
TGO,CYP,2014,9
TGO,CYP,2015,5
TGO,CYP,2016,18
TGO,CZE,2011,4
TGO,CZE,2012,17
TGO,CZE,2013,29
TGO,CZE,2014,18
TGO,CZE,2015,26
TGO,CZE,2016,16
TGO,DEU,2011,8765
TGO,DEU,2012,8132
TGO,DEU,2013,9061
TGO,DEU,2014,9478
TGO,DEU,2015,10145
TGO,DEU,2016,11130
TGO,DJI,2011,68
TGO,DJI,2012,61
TGO,DJI,2013,24
TGO,DJI,2014,29
TGO,DJI,2015,69
TGO,DJI,2016,63
TGO,DMA,2011,0
TGO,DMA,2012,0
TGO,DMA,2013,0
TGO,DMA,2014,6
TGO,DMA,2015,3
TGO,DMA,2016,1
TGO,DNK,2011,391
TGO,DNK,2012,288
TGO,DNK,2013,255
TGO,DNK,2014,286
TGO,DNK,2015,378
TGO,DNK,2016,435
TGO,DOM,2011,17
TGO,DOM,2012,23
TGO,DOM,2013,12
TGO,DOM,2014,10
TGO,DOM,2015,8
TGO,DOM,2016,11
TGO,DZA,2011,123
TGO,DZA,2012,101
TGO,DZA,2013,98
TGO,DZA,2014,209
TGO,DZA,2015,176
TGO,DZA,2016,153
TGO,ECU,2011,3
TGO,ECU,2012,2
TGO,ECU,2013,6
TGO,ECU,2014,15
TGO,ECU,2015,13
TGO,ECU,2016,50
TGO,EGY,2011,395
TGO,EGY,2012,282
TGO,EGY,2013,230
TGO,EGY,2014,235
TGO,EGY,2015,394
TGO,EGY,2016,1305
TGO,ERI,2011,5
TGO,ERI,2012,0
TGO,ERI,2013,0
TGO,ERI,2014,5
TGO,ERI,2015,11
TGO,ERI,2016,0
TGO,ESP,2011,1420
TGO,ESP,2012,1286
TGO,ESP,2013,1241
TGO,ESP,2014,1628
TGO,ESP,2015,1460
TGO,ESP,2016,1119
TGO,EST,2011,9
TGO,EST,2012,23
TGO,EST,2013,21
TGO,EST,2014,7
TGO,EST,2015,10
TGO,EST,2016,20
TGO,ETH,2011,2022
TGO,ETH,2012,2048
TGO,ETH,2013,2622
TGO,ETH,2014,2296
TGO,ETH,2015,1879
TGO,ETH,2016,2925
TGO,FIN,2011,90
TGO,FIN,2012,61
TGO,FIN,2013,49
TGO,FIN,2014,69
TGO,FIN,2015,93
TGO,FIN,2016,78
TGO,FJI,2011,1
TGO,FJI,2012,2
TGO,FJI,2013,1
TGO,FJI,2014,5
TGO,FJI,2015,1
TGO,FJI,2016,6
TGO,FRA,2011,30578
TGO,FRA,2012,26890
TGO,FRA,2013,27872
TGO,FRA,2014,41203
TGO,FRA,2015,42271
TGO,FRA,2016,34003
TGO,FSM,2011,0
TGO,FSM,2012,0
TGO,FSM,2013,0
TGO,FSM,2014,0
TGO,FSM,2015,0
TGO,FSM,2016,0
TGO,GAB,2011,16575
TGO,GAB,2012,15028
TGO,GAB,2013,14616
TGO,GAB,2014,15922
TGO,GAB,2015,13682
TGO,GAB,2016,11222
TGO,GBR,2011,1536
TGO,GBR,2012,1801
TGO,GBR,2013,1840
TGO,GBR,2014,1967
TGO,GBR,2015,1879
TGO,GBR,2016,1862
TGO,GEO,2011,31
TGO,GEO,2012,52
TGO,GEO,2013,59
TGO,GEO,2014,116
TGO,GEO,2015,221
TGO,GEO,2016,184
TGO,GHA,2011,17636
TGO,GHA,2012,12287
TGO,GHA,2013,5264
TGO,GHA,2014,4649
TGO,GHA,2015,4167
TGO,GHA,2016,5295
TGO,GIB,2011,0
TGO,GIB,2012,0
TGO,GIB,2013,0
TGO,GIB,2014,3
TGO,GIB,2015,2
TGO,GIB,2016,1
TGO,GIN,2011,2974
TGO,GIN,2012,3987
TGO,GIN,2013,3905
TGO,GIN,2014,2816
TGO,GIN,2015,2174
TGO,GIN,2016,3332
TGO,GMB,2011,780
TGO,GMB,2012,336
TGO,GMB,2013,495
TGO,GMB,2014,280
TGO,GMB,2015,205
TGO,GMB,2016,233
TGO,GNB,2011,333
TGO,GNB,2012,237
TGO,GNB,2013,322
TGO,GNB,2014,614
TGO,GNB,2015,856
TGO,GNB,2016,1100
TGO,GNQ,2011,718
TGO,GNQ,2012,1716
TGO,GNQ,2013,1640
TGO,GNQ,2014,1453
TGO,GNQ,2015,1810
TGO,GNQ,2016,3006
TGO,GRC,2011,274
TGO,GRC,2012,360
TGO,GRC,2013,302
TGO,GRC,2014,463
TGO,GRC,2015,538
TGO,GRC,2016,531
TGO,GTM,2011,0
TGO,GTM,2012,1
TGO,GTM,2013,4
TGO,GTM,2014,0
TGO,GTM,2015,0
TGO,GTM,2016,0
TGO,GUY,2011,0
TGO,GUY,2012,2
TGO,GUY,2013,2
TGO,GUY,2014,3
TGO,GUY,2015,4
TGO,GUY,2016,0
TGO,HKG,2011,773
TGO,HKG,2012,520
TGO,HKG,2013,371
TGO,HKG,2014,360
TGO,HKG,2015,434
TGO,HKG,2016,547
TGO,HND,2011,0
TGO,HND,2012,0
TGO,HND,2013,2
TGO,HND,2014,9
TGO,HND,2015,0
TGO,HND,2016,0
TGO,HRV,2011,64
TGO,HRV,2012,180
TGO,HRV,2013,126
TGO,HRV,2014,142
TGO,HRV,2015,165
TGO,HRV,2016,165
TGO,HTI,2011,31
TGO,HTI,2012,39
TGO,HTI,2013,23
TGO,HTI,2014,48
TGO,HTI,2015,64
TGO,HTI,2016,80
TGO,HUN,2011,20
TGO,HUN,2012,20
TGO,HUN,2013,34
TGO,HUN,2014,21
TGO,HUN,2015,34
TGO,HUN,2016,42
TGO,IDN,2011,34
TGO,IDN,2012,24
TGO,IDN,2013,39
TGO,IDN,2014,57
TGO,IDN,2015,64
TGO,IDN,2016,67
TGO,IND,2011,1864
TGO,IND,2012,2003
TGO,IND,2013,1525
TGO,IND,2014,2078
TGO,IND,2015,2358
TGO,IND,2016,3024
TGO,IRL,2011,39
TGO,IRL,2012,21
TGO,IRL,2013,31
TGO,IRL,2014,32
TGO,IRL,2015,39
TGO,IRL,2016,73
TGO,IRN,2011,12
TGO,IRN,2012,8
TGO,IRN,2013,3
TGO,IRN,2014,4
TGO,IRN,2015,8
TGO,IRN,2016,8
TGO,IRQ,2011,0
TGO,IRQ,2012,3
TGO,IRQ,2013,3
TGO,IRQ,2014,2
TGO,IRQ,2015,16
TGO,IRQ,2016,10
TGO,ISL,2011,4
TGO,ISL,2012,1
TGO,ISL,2013,0
TGO,ISL,2014,9
TGO,ISL,2015,4
TGO,ISL,2016,12
TGO,ISR,2011,432
TGO,ISR,2012,475
TGO,ISR,2013,453
TGO,ISR,2014,482
TGO,ISR,2015,431
TGO,ISR,2016,377
TGO,ITA,2011,4423
TGO,ITA,2012,4031
TGO,ITA,2013,4074
TGO,ITA,2014,3954
TGO,ITA,2015,3702
TGO,ITA,2016,3868
TGO,JAM,2011,0
TGO,JAM,2012,2
TGO,JAM,2013,6
TGO,JAM,2014,4
TGO,JAM,2015,14
TGO,JAM,2016,6
TGO,JOR,2011,27
TGO,JOR,2012,24
TGO,JOR,2013,14
TGO,JOR,2014,23
TGO,JOR,2015,21
TGO,JOR,2016,23
TGO,JPN,2011,116
TGO,JPN,2012,101
TGO,JPN,2013,103
TGO,JPN,2014,107
TGO,JPN,2015,97
TGO,JPN,2016,96
TGO,KAZ,2011,3
TGO,KAZ,2012,0
TGO,KAZ,2013,0
TGO,KAZ,2014,2
TGO,KAZ,2015,1
TGO,KAZ,2016,5
TGO,KEN,2011,1241
TGO,KEN,2012,890
TGO,KEN,2013,578
TGO,KEN,2014,649
TGO,KEN,2015,741
TGO,KEN,2016,1052
TGO,KGZ,2011,0
TGO,KGZ,2012,0
TGO,KGZ,2013,0
TGO,KGZ,2014,3
TGO,KGZ,2015,1
TGO,KGZ,2016,5
TGO,KHM,2011,9
TGO,KHM,2012,14
TGO,KHM,2013,3
TGO,KHM,2014,2
TGO,KHM,2015,3
TGO,KHM,2016,5
TGO,KIR,2011,0
TGO,KIR,2012,0
TGO,KIR,2013,0
TGO,KIR,2014,0
TGO,KIR,2015,0
TGO,KIR,2016,0
TGO,KNA,2011,0
TGO,KNA,2012,0
TGO,KNA,2013,0
TGO,KNA,2014,2
TGO,KNA,2015,0
TGO,KNA,2016,0
TGO,KOR,2011,95
TGO,KOR,2012,88
TGO,KOR,2013,106
TGO,KOR,2014,105
TGO,KOR,2015,128
TGO,KOR,2016,195
TGO,KWT,2011,103
TGO,KWT,2012,57
TGO,KWT,2013,57
TGO,KWT,2014,145
TGO,KWT,2015,193
TGO,KWT,2016,155
TGO,LAO,2011,3
TGO,LAO,2012,1
TGO,LAO,2013,7
TGO,LAO,2014,5
TGO,LAO,2015,6
TGO,LAO,2016,8
TGO,LBN,2011,1305
TGO,LBN,2012,1115
TGO,LBN,2013,1393
TGO,LBN,2014,1194
TGO,LBN,2015,1067
TGO,LBN,2016,918
TGO,LBR,2011,813
TGO,LBR,2012,873
TGO,LBR,2013,827
TGO,LBR,2014,575
TGO,LBR,2015,165
TGO,LBR,2016,380
TGO,LBY,2011,4948
TGO,LBY,2012,144
TGO,LBY,2013,106
TGO,LBY,2014,145
TGO,LBY,2015,11
TGO,LBY,2016,5
TGO,LCA,2011,0
TGO,LCA,2012,0
TGO,LCA,2013,0
TGO,LCA,2014,0
TGO,LCA,2015,0
TGO,LCA,2016,0
TGO,LKA,2011,148
TGO,LKA,2012,100
TGO,LKA,2013,17
TGO,LKA,2014,16
TGO,LKA,2015,32
TGO,LKA,2016,34
TGO,LSO,2011,4
TGO,LSO,2012,7
TGO,LSO,2013,4
TGO,LSO,2014,6
TGO,LSO,2015,16
TGO,LSO,2016,16
TGO,LTU,2011,12
TGO,LTU,2012,53
TGO,LTU,2013,62
TGO,LTU,2014,25
TGO,LTU,2015,38
TGO,LTU,2016,59
TGO,LUX,2011,153
TGO,LUX,2012,202
